,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
83746,155523,,17.171812,40.689945,649.3506,0.0,7.33,-1.732,M...,1.253,Her,429.339,174,387.3560399526628,HD155523_TypM._Mag7.33,"hms_tuple(h=17.0, m=10.0, s=42.98491487198106)","dms_tuple(d=40.0, m=39.0, s=31.744251629320388)",257.679104,17.178607,40.658818
83758,155455,,17.174025,29.167516,628.9308,0.0,7.83,-1.163,M0,1.53,Her,254.214,255,602.141767772257,HD155455_TypM0_Mag7.83,"hms_tuple(h=17.0, m=10.0, s=47.735002098296775)","dms_tuple(d=29.0, m=8.0, s=11.056470482635632)",257.698896,17.179926,29.136405
83812,155161,,17.188061,-32.325202,100000.0,-13.4,7.06,-12.94,M4III:,2.397,Sco,13061708.881,142,305.2478297284723,HD155161_TypM4_Mag7.06,"hms_tuple(h=17.0, m=11.0, s=38.98706286524828)","dms_tuple(d=-32.0, m=-21.0, s=-22.504646686399497)",257.912446,17.194163,-32.356251
83918,155644,,17.207725,10.585168,334.4482,26.0,5.32,-2.302,M2III,1.593,Oph,725.772,37,65.75440914829991,HD155644_TypM2_Mag5.32,"hms_tuple(h=17.0, m=12.0, s=46.68605873458233)","dms_tuple(d=10.0, m=33.0, s=14.673370506252041)",258.194525,17.212968,10.554076
84070,156163,,17.24015,36.367906,714.2857,-17.0,7.78,-1.489,M5e,1.44,Her,343.242,245,576.1557641428401,HD156163_TypM5_Mag7.78,"hms_tuple(h=17.0, m=14.0, s=47.57615019701177)","dms_tuple(d=36.0, m=20.0, s=12.427013742558302)",258.698234,17.246549,36.336785
84085,156014,Rasalgethi,17.244127,14.390333,110.2536,-33.0,2.78,-2.432,M5IIvar,1.164,Her,818.088,5,6.992873964330243,HD156014_TypM5_Mag2.78,"hms_tuple(h=17.0, m=14.0, s=58.01233201455801)","dms_tuple(d=14.0, m=21.0, s=33.25428304674759)",258.741718,17.249448,14.359237
84278,183030,,17.282569,89.037708,271.7391,2.0,6.31,-0.861,M1III,1.575,UMi,192.486,80,157.49615413316394,HD183030_TypM1_Mag6.31,"hms_tuple(h=17.0, m=34.0, s=45.46212701526912)","dms_tuple(d=89.0, m=0.0, s=13.03703068567188)",263.689426,17.579295,89.003621
84336,156652,,17.292959,28.913273,100000.0,-38.7,6.88,-13.12,M2III comp,1.663,Her,15417004.529,123,260.4238489413245,HD156652_TypM2_Mag6.88,"hms_tuple(h=17.0, m=17.0, s=55.84519042608662)","dms_tuple(d=28.0, m=52.0, s=55.782760158112694)",259.482688,17.298846,28.882162
84390,156462,,17.305353,-16.311877,252.5253,-40.0,6.28,-0.732,M0/M1III,1.691,Oph,170.923,78,153.3820888800899,HD156462_TypM0_Mag6.28,"hms_tuple(h=17.0, m=18.0, s=38.60888475010967)","dms_tuple(d=-16.0, m=-20.0, s=-34.59856286983012)",259.66087,17.310725,-16.342944
84461,156274,,17.317655,-46.636235,8.802,23.0,5.47,5.747,M0V,0.764,Ara,0.438,42,75.05876355198704,HD156274_TypM0_Mag5.47,"hms_tuple(h=17.0, m=19.0, s=30.599397724923563)","dms_tuple(d=-46.0, m=-40.0, s=-2.1433601518054957)",259.877497,17.325166,-46.667262
84485,156966,,17.323355,27.283815,292.3977,65.1,6.8,-0.53,M1III,1.657,Her,141.906,116,242.67587595584382,HD156966_TypM1_Mag6.8,"hms_tuple(h=17.0, m=19.0, s=44.95181035899577)","dms_tuple(d=27.0, m=15.0, s=9.740821027899926)",259.937299,17.329153,27.252706
84516,157135,,17.328577,39.290104,510.2041,0.0,7.8,-0.739,M...,1.694,Her,172.028,249,586.4128089424291,HD157135_TypM._Mag7.8,"hms_tuple(h=17.0, m=20.0, s=6.8432110296427595)","dms_tuple(d=39.0, m=15.0, s=32.32446292005022)",260.028513,17.335234,39.258979
84521,156860,,17.329584,2.139539,155.521,-26.1,6.43,0.471,M5III,1.487,Oph,56.442,87,175.0859005727711,HD156860_TypM5_Mag6.43,"hms_tuple(h=17.0, m=20.0, s=5.0716942195080605)","dms_tuple(d=2.0, m=6.0, s=30.437048724619018)",260.021132,17.334742,2.108455
84574,157049,,17.338575,18.057081,147.0588,-46.0,5.01,-0.827,M2III,1.654,Her,186.552,29,50.01958205719782,HD157049_TypM2_Mag5.01,"hms_tuple(h=17.0, m=20.0, s=38.38457046392989)","dms_tuple(d=18.0, m=1.0, s=33.534044373375025)",260.159936,17.343996,18.025982
84576,157325,,17.339203,46.24078,170.9402,-57.0,5.51,-0.654,M0III,1.586,Her,159.074,43,77.75502756283679,HD157325_TypM0_Mag5.51,"hms_tuple(h=17.0, m=20.0, s=47.946041220696145)","dms_tuple(d=46.0, m=12.0, s=34.71564558336581)",260.199775,17.346652,46.209643
84678,157257,,17.35929,16.731229,306.7485,39.0,6.35,-1.084,M2III,1.608,Her,236.374,82,163.15373750039242,HD157257_TypM2_Mag6.35,"hms_tuple(h=17.0, m=21.0, s=52.817877397590394)","dms_tuple(d=16.0, m=42.0, s=0.47161567108304325)",260.470074,17.364672,16.700131
84816,158537,,17.387645,71.869929,400.0,-21.9,7.06,-0.95,M4.5III:,1.486,Dra,208.93,142,305.2478297284723,HD158537_TypM4_Mag7.06,"hms_tuple(h=17.0, m=24.0, s=15.05734663608024)","dms_tuple(d=71.0, m=50.0, s=19.275415710035304)",261.062739,17.404183,71.838688
85042,157967,,17.431768,16.917578,190.1141,-10.0,6.09,-0.305,M4III,1.528,Her,115.345,67,129.70927982877768,HD157967_TypM4_Mag6.09,"hms_tuple(h=17.0, m=26.0, s=13.757703056463697)","dms_tuple(d=16.0, m=53.0, s=11.32734918611618)",261.557324,17.437155,16.88648
85190,158228,,17.462244,8.442039,204.0816,4.0,6.42,-0.129,M4III,1.66,Oph,98.084,87,173.54791719623321,HD158228_TypM4_Mag6.42,"hms_tuple(h=17.0, m=28.0, s=2.836881206945634)","dms_tuple(d=8.0, m=24.0, s=39.416192560048415)",262.01182,17.467455,8.410949
85247,158088,,17.474326,-29.058593,100000.0,0.0,7.34,-12.66,M0III,1.851,Oph,10092528.861,175,390.78879304975095,HD158088_TypM0_Mag7.34,"hms_tuple(h=17.0, m=28.0, s=48.80894905864011)","dms_tuple(d=-29.0, m=-5.0, s=-22.726744610557148)",262.203371,17.480225,-29.089646
85641,159187,,17.554717,0.103268,280.8989,0.0,7.87,0.627,M...,1.648,Oph,48.888,263,623.771929275639,HD159187_TypM._Mag7.87,"hms_tuple(h=17.0, m=33.0, s=35.537937074857666)","dms_tuple(d=0.0, m=4.0, s=19.868126715958123)",263.398075,17.559872,0.072186
85671,159354,,17.561883,14.841598,184.5018,30.0,6.36,0.03,M4IIIa,1.595,Her,84.723,83,164.59960755259254,HD159354_TypM4_Mag6.36,"hms_tuple(h=17.0, m=34.0, s=1.9732278318434737)","dms_tuple(d=14.0, m=48.0, s=37.8067036466274)",263.508222,17.567215,14.810502
85715,159608,,17.572645,29.762882,239.2344,-63.2,7.71,0.816,M2III,1.547,Her,41.077,233,541.648484297334,HD159608_TypM2_Mag7.71,"hms_tuple(h=17.0, m=34.0, s=42.891933752557634)","dms_tuple(d=29.0, m=43.0, s=54.37149747641257)",263.678716,17.578581,29.73177
85889,159968,,17.60595,27.566639,236.4066,-37.2,6.37,-0.498,M1II,1.586,Her,137.784,84,166.05829091964327,HD159968_TypM1_Mag6.37,"hms_tuple(h=17.0, m=36.0, s=42.3472749822929)","dms_tuple(d=27.0, m=32.0, s=7.906044956760923)",264.176447,17.611763,27.535529
86138,159941,,17.655768,-43.164658,100000.0,0.0,7.83,-12.17,M0III,1.67,Sco,6426877.173,255,602.141767772257,HD159941_TypM0_Mag7.83,"hms_tuple(h=17.0, m=39.0, s=46.219142382572045)","dms_tuple(d=-43.0, m=-11.0, s=-44.48889314823191)",264.94258,17.662839,-43.195691
86194,160677,,17.665978,31.20247,193.4236,-9.0,6.05,-0.383,M2III,1.599,Her,123.937,65,125.21142966991891,HD160677_TypM2_Mag6.05,"hms_tuple(h=17.0, m=40.0, s=19.208764878680995)","dms_tuple(d=31.0, m=10.0, s=16.88194681195938)",265.080037,17.672002,31.171356
86289,160352,,17.688537,-40.972775,403.2258,0.0,7.92,-0.108,M0III,1.715,Sco,96.206,273,651.9055358919003,HD160352_TypM0_Mag7.92,"hms_tuple(h=17.0, m=41.0, s=43.32252604647607)","dms_tuple(d=-41.0, m=-0.0, s=-13.723149582230576)",265.430511,17.695367,-41.003812
86371,163240,,17.703286,80.282444,333.3333,-28.2,7.08,-0.534,M...,1.633,UMi,142.43,144,310.68202106935195,HD163240_TypM._Mag7.08,"hms_tuple(h=17.0, m=44.0, s=1.418982544333005)","dms_tuple(d=80.0, m=15.0, s=3.808806663522546)",266.005912,17.733727,80.251058
86409,160869,,17.709774,-4.849761,255.102,38.4,6.62,-0.414,M2III:,1.865,Oph,127.526,101,207.04024568445064,HD160869_TypM2_Mag6.62,"hms_tuple(h=17.0, m=42.0, s=53.81065755976408)","dms_tuple(d=-4.0, m=-52.0, s=-51.019998505216506)",265.724211,17.714947,-4.880839
86441,161196,,17.717029,29.652908,478.4689,-0.6,7.13,-1.269,M1II,1.477,Her,280.285,149,324.6945236416619,HD161196_TypM1_Mag7.13,"hms_tuple(h=17.0, m=43.0, s=22.650972511010252)","dms_tuple(d=29.0, m=37.0, s=18.46557503401158)",265.844379,17.722959,29.621796
86448,160748,,17.718573,-33.051289,460.8295,-3.0,6.44,-1.878,M1III,1.813,Sco,491.134,88,176.63751357336122,HD160748_TypM1_Mag6.44,"hms_tuple(h=17.0, m=43.0, s=29.00984870477828)","dms_tuple(d=-33.0, m=-4.0, s=-56.414484068949946)",265.870874,17.724725,-33.082337
86470,160810,,17.723888,-35.297661,100000.0,0.0,6.92,-13.08,M0III,2.0,Sco,14859356.423,127,269.7788052214281,HD160810_TypM0_Mag6.92,"hms_tuple(h=17.0, m=43.0, s=48.74212251109327)","dms_tuple(d=-35.0, m=-19.0, s=-43.34291487920211)",265.953092,17.730206,-35.328706
86483,160840,,17.726442,-32.662777,381.6794,0.0,6.65,-1.258,M3/M4III,1.571,Sco,277.46,104,212.59354781364726,HD160840_TypM3_Mag6.65,"hms_tuple(h=17.0, m=43.0, s=57.24135254229708)","dms_tuple(d=-32.0, m=-41.0, s=-37.773090133347296)",265.988506,17.732567,-32.693826
86637,161043,,17.757494,-43.607797,386.1004,0.0,7.9,-0.034,M1III,1.731,Sco,89.867,269,640.5029468202126,HD161043_TypM1_Mag7.9,"hms_tuple(h=17.0, m=45.0, s=52.619710295644495)","dms_tuple(d=-43.0, m=-38.0, s=-19.786539918991934)",266.469249,17.764617,-43.63883
86837,161885,,17.797986,6.402429,609.7561,0.0,7.47,-1.456,M...,1.565,Oph,332.966,194,438.2834686761904,HD161885_TypM._Mag7.47,"hms_tuple(h=17.0, m=48.0, s=11.421649373670277)","dms_tuple(d=6.0, m=22.0, s=16.826991633839867)",267.04759,17.803173,6.371341
86844,162159,,17.799085,36.555141,316.4557,-14.8,6.51,-0.992,M0,1.655,Her,217.17,93,187.8907161370077,HD162159_TypM0_Mag6.51,"hms_tuple(h=17.0, m=48.0, s=19.797779514388196)","dms_tuple(d=36.0, m=31.0, s=26.47206563369423)",267.082491,17.805499,36.52402
87118,162189,,17.85904,-40.772461,173.3102,-85.0,5.94,-0.254,M2III,1.572,Sco,110.053,60,113.63039640648289,HD162189_TypM2_Mag5.94,"hms_tuple(h=17.0, m=51.0, s=57.058961473775014)","dms_tuple(d=-40.0, m=-48.0, s=-12.593899039647454)",267.987746,17.86585,-40.803498
87202,162753,,17.872517,6.767507,537.6344,0.0,7.81,-0.842,M...,1.551,Oph,189.147,251,591.6096051155723,HD162753_TypM._Mag7.81,"hms_tuple(h=17.0, m=52.0, s=39.74692323373176)","dms_tuple(d=6.0, m=44.0, s=11.106579112724404)",268.165612,17.877707,6.736418
87266,162812,,17.884255,-2.579348,366.3004,-64.0,7.47,-0.349,M6,1.351,Oph,120.116,194,438.2834686761904,HD162812_TypM6_Mag7.47,"hms_tuple(h=17.0, m=53.0, s=21.893998727314283)","dms_tuple(d=-2.0, m=-36.0, s=-37.54067377780629)",268.341225,17.889415,-2.610428
87525,163403,,17.93539,-1.41002,598.8024,0.0,7.85,-1.036,M...,1.943,Oph,226.152,259,612.8614298360975,HD163403_TypM._Mag7.85,"hms_tuple(h=17.0, m=56.0, s=25.966593584547013)","dms_tuple(d=-1.0, m=-26.0, s=-27.963711749082663)",269.108194,17.940546,-1.441101
87577,163990,,17.946812,45.350851,296.7359,13.0,6.22,-1.142,M6Sv,1.453,Her,249.345,74,145.4735501476104,HD163990_TypM6_Mag6.22,"hms_tuple(h=17.0, m=57.0, s=14.914050122918638)","dms_tuple(d=45.0, m=19.0, s=10.977240423489434)",269.312142,17.954143,45.319716
87663,163376,,17.963279,-41.716295,138.5042,4.0,4.88,-0.827,M0III,1.617,Sco,186.552,27,44.59920005658938,HD163376_TypM0_Mag4.88,"hms_tuple(h=17.0, m=58.0, s=12.67642179681701)","dms_tuple(d=-41.0, m=-44.0, s=-50.39082102837028)",269.552818,17.970188,-41.747331
87790,163691,,17.986265,-38.573474,240.3846,0.0,6.8,-0.105,M0III,1.646,CrA,95.94,116,242.67587595584382,HD163691_TypM0_Mag6.8,"hms_tuple(h=17.0, m=59.0, s=34.29988252291224)","dms_tuple(d=-38.0, m=-36.0, s=-16.25288164605024)",269.892916,17.992861,-38.604515
87849,164646,,17.998946,45.501378,175.4386,-10.0,5.69,-0.531,M0III,1.562,Her,142.037,50,91.1381715250705,HD164646_TypM0_Mag5.69,"hms_tuple(h=18.0, m=0.0, s=22.666840274618494)","dms_tuple(d=45.0, m=28.0, s=12.873439773751443)",270.094445,18.006296,45.470243
